name,x,y
LOCKb2014b_000382,831.399,190.758
LOCKb2014b_000382,315.015,381.0775
LOCKb2014b_000382,769.7585,172.2445
LOCKb2014b_000382,397.4115,540.291
LOCKb2014b_000382,439.1445,199.244
LOCKb2014b_000382,694.4615,565.1165
LOCKb2014b_000382,416.642,561.627
LOCKb2014b_000382,549.8695,284.22
LOCKb2014b_000382,324.548,291.3905
LOCKb2014b_000382,370.107,306.3455
LOCKb2014b_000382,834.511,209.641
LOCKb2014b_000382,47.782,272.728
LOCKb2014b_000383,63.159,247.148
LOCKb2014b_000383,715.879,233.08
LOCKb2014b_000383,244.0255,553.7915
LOCKb2014b_000383,476.703,199.739
LOCKb2014b_000383,837.567,210.045
LOCKb2014b_000383,540.205,286.57
LOCKb2014b_000383,372.52,317.352
LOCKb2014b_000383,562.72,295.662
LOCKb2014b_000383,286.244,382.726
LOCKb2014b_000383,404.75,559.308
LOCKb2014b_000383,788.7965,171.8555
LOCKb2014b_000383,961.6175,209.7655
LOCKb2014b_000383,869.941,222.602
LOCKb2014b_000383,680.0165,565.479
LOCKb2014b_000383,556.4365,187.3525
LOCKb2014b_000383,929.163,196.065
LOCKb2014b_000383,52.885,271.689
LOCKb2014b_000383,333.094,309.36
LOCKb2014b_000384,976.9085,221.649
LOCKb2014b_000384,255.3305,530.732
LOCKb2014b_000384,525.0115,166.3975
LOCKb2014b_000384,264.1945,565.3185
LOCKb2014b_000384,716.606,235.352
LOCKb2014b_000384,838.6,218.972
LOCKb2014b_000384,488.405,547.4835
LOCKb2014b_000384,785.1595,158.5585
LOCKb2014b_000384,979.792,217.408
LOCKb2014b_000384,278.819,373.015
LOCKb2014b_000384,332.111,304.842
LOCKb2014b_000384,242.7775,535.8725
LOCKb2014b_000384,51.7505,275.71
LOCKb2014b_000384,537.9775,189.352
LOCKb2014b_000384,841.22,207.936
LOCKb2014b_000384,702.2715,557.784
LOCKb2014b_000384,958.3935,201.2425
LOCKb2014b_000385,959.363,187.192
LOCKb2014b_000385,578.695,165.361
LOCKb2014b_000385,778.619,159.0205
LOCKb2014b_000385,260.157,549.2545
LOCKb2014b_000385,729.54,230.7055
LOCKb2014b_000385,547.8545,278.542
LOCKb2014b_000385,849.5,217.9625
LOCKb2014b_000385,169.364,587.589
LOCKb2014b_000385,549.841,186.444
LOCKb2014b_000385,561.085,294.557
LOCKb2014b_000385,458.51,201.581
LOCKb2014b_000385,712.733,576.355
LOCKb2014b_000385,20.669,269.349
LOCKb2014b_000385,412.071,540.247
LOCKb2014b_000385,817.466,204.162
LOCKb2014b_000385,348.031,302.201
LOCKb2014b_000385,58.775,272.417
LOCKb2014b_000385,297.492,386.222
LOCKb2014b_000385,439.3735,566.5485
LOCKb2014b_000386,768.1795,159.469
LOCKb2014b_000386,928.801,196.81
LOCKb2014b_000386,989.049,344.915
LOCKb2014b_000386,85.383,242.424
LOCKb2014b_000386,342.288,305.189
LOCKb2014b_000386,96.8275,203.3675
LOCKb2014b_000386,415.5575,529.409
LOCKb2014b_000386,536.374,188.0715
LOCKb2014b_000386,452.971,200.288
LOCKb2014b_000386,292.1935,382.325
LOCKb2014b_000386,955.879,206.084
LOCKb2014b_000386,567.614,184.591
LOCKb2014b_000386,215.219,528.9835
LOCKb2014b_000386,830.9125,204.2675
LOCKb2014b_000386,661.4985,558.558
LOCKb2014b_000386,422.6555,560.197
LOCKb2014b_000386,222.556,561.164
LOCKb2014b_000387,42.4635,266.818
LOCKb2014b_000387,449.556,202.007
LOCKb2014b_000387,447.214,207.345
LOCKb2014b_000387,512.5425,161.0125
LOCKb2014b_000387,760.4775,165.6475
LOCKb2014b_000387,971.351,196.9805
LOCKb2014b_000387,383.219,315.151
LOCKb2014b_000387,244.981,564.501
LOCKb2014b_000387,412.121,566.703
LOCKb2014b_000387,310.793,380.455
LOCKb2014b_000387,946.49,203.429
LOCKb2014b_000387,397.3165,289.4975
LOCKb2014b_000387,522.0955,182.3255
LOCKb2014b_000387,831.7295,211.721
LOCKb2014b_000388,510.86,148.534
LOCKb2014b_000388,964.419,208.0195
LOCKb2014b_000388,823.927,212.112
LOCKb2014b_000388,8.9,270.585
LOCKb2014b_000388,757.547,166.666
LOCKb2014b_000388,170.323,585.91
LOCKb2014b_000388,572.164,295.098
LOCKb2014b_000388,582.8955,286.0495
LOCKb2014b_000388,663.3985,561.895
LOCKb2014b_000388,400.807,559.386
LOCKb2014b_000389,964.8735,199.7665
LOCKb2014b_000389,663.545,187.074
LOCKb2014b_000389,335.903,317.4035
LOCKb2014b_000389,766.1475,165.977
LOCKb2014b_000389,21.626,273.764
LOCKb2014b_000389,416.402,554.986
LOCKb2014b_000389,304.942,387.8685
LOCKb2014b_000389,936.95,199.033
LOCKb2014b_000389,714.632,572.259
LOCKb2014b_000390,328.619,290.5135
LOCKb2014b_000390,690.504,226.027
LOCKb2014b_000390,567.82,184.804
LOCKb2014b_000390,568.867,291.095
LOCKb2014b_000390,919.818,179.954
LOCKb2014b_000390,763.999,170.091
LOCKb2014b_000390,44.843,240.311
LOCKb2014b_000390,174.5355,564.0835
LOCKb2014b_000390,814.612,207.444
LOCKb2014b_000390,952.4285,244.162
LOCKb2014b_000390,712.58,568.9055
LOCKb2014b_000390,430.08,190.8395
LOCKb2014b_000390,951.6255,179.0485
LOCKb2014b_000390,294.73,254.281
LOCKb2014b_000390,296.1675,381.5145
LOCKb2014b_000390,38.443,274.008
LOCKb2014b_000391,900.48,176.314
LOCKb2014b_000391,953.981,185.848
LOCKb2014b_000391,50.896,268.717
LOCKb2014b_000391,299.3815,260.929
LOCKb2014b_000391,662.1065,576.711
LOCKb2014b_000391,679.6355,220.184
LOCKb2014b_000391,556.089,174.8355
LOCKb2014b_000391,138.821,564.633
LOCKb2014b_000391,544.106,185.4645
LOCKb2014b_000391,838.163,210.759
LOCKb2014b_000392,920.075,173.992
LOCKb2014b_000392,948.9235,176.4285
LOCKb2014b_000392,787.134,170.423
LOCKb2014b_000392,542.456,296.566
LOCKb2014b_000392,678.095,225.7665
LOCKb2014b_000392,660.036,568.793
LOCKb2014b_000392,560.7275,182.288
LOCKb2014b_000392,35.606,269.959
LOCKb2014b_000392,537.422,187.113
LOCKb2014b_000392,824.459,202.67
LOCKb2014b_000392,192.4885,595.3995
LOCKb2014b_000392,437.438,203.32
LOCKb2014b_000392,179.702,560.468
LOCKb2014b_000392,323.985,305.288
LOCKb2014b_000393,20.497,264.069
LOCKb2014b_000393,943.2895,188.048
LOCKb2014b_000393,957.048,209.328
LOCKb2014b_000393,817.532,207.042
LOCKb2014b_000393,739.529,163.573
LOCKb2014b_000393,397.253,310.459
LOCKb2014b_000393,680.1295,580.171
LOCKb2014b_000393,652.5015,572.5275
LOCKb2014b_000393,848.458,211.832
LOCKb2014b_000393,693.72,218.614
LOCKb2014b_000393,548.822,186.7085
LOCKb2014b_000393,311.1365,382.588
LOCKb2014b_000393,157.3395,476.717
LOCKb2014b_000394,296.514,216.875
LOCKb2014b_000394,759.228,172.191
LOCKb2014b_000394,956.683,204.263
LOCKb2014b_000394,830.697,206.326
LOCKb2014b_000394,687.969,230.5175
LOCKb2014b_000394,336.1695,300.0975
LOCKb2014b_000394,951.208,188.788
LOCKb2014b_000394,416.348,554.951
LOCKb2014b_000394,531.044,187.44
LOCKb2014b_000394,669.1,564.369
LOCKb2014b_000394,154.108,590.436
LOCKb2014b_000394,251.6745,567.8475
LOCKb2014b_000394,572.7615,184.769
LOCKb2014b_000395,691.176,212.696
LOCKb2014b_000395,41.075,251.237
LOCKb2014b_000395,786.212,172.6345
LOCKb2014b_000395,423.066,560.052
LOCKb2014b_000395,55.665,263.864
LOCKb2014b_000395,249.979,540.126
LOCKb2014b_000395,657.8665,180.7695
LOCKb2014b_000395,402.3625,299.8865
LOCKb2014b_000395,236.076,523.992
LOCKb2014b_000395,828.699,212.405
LOCKb2014b_000395,658.246,558.8215
LOCKb2014b_000395,416.0765,539.9335
LOCKb2014b_000396,174.559,257.109
LOCKb2014b_000396,670.954,194.166
LOCKb2014b_000396,631.021,191.78
LOCKb2014b_000396,140.4565,241.252
LOCKb2014b_000396,763.406,157.582
LOCKb2014b_000396,946.3595,203.875
LOCKb2014b_000396,283.233,373.222
LOCKb2014b_000396,164.275,583.615
LOCKb2014b_000396,556.384,297.07
LOCKb2014b_000396,988.462,345.923
LOCKb2014b_000396,410.953,291.102
LOCKb2014b_000396,812.5795,203.007
LOCKb2014b_000396,667.6025,572.91
LOCKb2014b_000396,602.284,188.388
LOCKb2014b_000397,320.657,212.4745
LOCKb2014b_000397,794.0365,163.4635
LOCKb2014b_000397,168.389,224.3375
LOCKb2014b_000397,939.332,193.902
LOCKb2014b_000397,971.769,207.6915
LOCKb2014b_000397,860.456,220.4145
LOCKb2014b_000397,633.957,186.018
LOCKb2014b_000397,829.6,209.1585
LOCKb2014b_000397,310.258,383.906
LOCKb2014b_000397,560.645,298.125
LOCKb2014b_000397,613.6555,191.638
LOCKb2014b_000397,545.344,277.0285
LOCKb2014b_000397,681.043,572.552
LOCKb2014b_000398,901.662,188.4195
LOCKb2014b_000398,35.8955,274.798
LOCKb2014b_000398,559.175,290.983
LOCKb2014b_000398,992.441,360.641
LOCKb2014b_000398,449.7435,202.1315
LOCKb2014b_000398,401.3,561.475
LOCKb2014b_000398,770.0955,170.13
LOCKb2014b_000398,560.7625,191.538
LOCKb2014b_000398,695.45,233.606
LOCKb2014b_000398,603.848,187.835
LOCKb2014b_000398,536.8555,240.5235
LOCKb2014b_000398,676.977,553.0465
LOCKb2014b_000398,847.2465,215.4255
LOCKb2014b_000399,822.021,211.8325
LOCKb2014b_000399,959.6765,192.6595
LOCKb2014b_000399,551.971,188.235
LOCKb2014b_000399,762.3265,161.0215
LOCKb2014b_000399,453.3155,200.9915
LOCKb2014b_000399,691.023,231.607
LOCKb2014b_000399,556.118,290.278
LOCKb2014b_000399,410.87,562.3625
LOCKb2014b_000399,602.3625,187.9345
LOCKb2014b_000399,676.606,573.6825
LOCKb2014b_000399,853.3695,213.191
LOCKb2014b_000400,982.794,191.392
LOCKb2014b_000400,18.049,274.614
LOCKb2014b_000400,36.484,264.8765
LOCKb2014b_000400,980.812,207.909
LOCKb2014b_000400,761.442,520.012
LOCKb2014b_000400,469.592,196.346
LOCKb2014b_000400,719.833,566.733
LOCKb2014b_000400,777.768,164.556
LOCKb2014b_000400,202.481,601.3385
LOCKb2014b_000400,842.109,211.234
LOCKb2014b_000400,546.463,183.618
LOCKb2014b_000400,383.51,315.4515
LOCKb2014b_000400,570.386,292.64
LOCKb2014b_000400,379.22,294.648
LOCKb2014b_000400,557.33,177.215
LOCKb2014b_000400,316.227,384.188
LOCKb2014b_000400,717.276,234.067
LOCKb2014b_000401,968.6845,211.3455
LOCKb2014b_000401,36.911,273.7755
LOCKb2014b_000401,779.304,170.647
LOCKb2014b_000401,591.251,293.8375
LOCKb2014b_000401,844.222,207.9345
LOCKb2014b_000401,568.9995,180.3325
LOCKb2014b_000401,728.5775,222.7435
LOCKb2014b_000401,479.38,196.7205
LOCKb2014b_000401,730.225,553.158
LOCKb2014b_000401,215.7515,571.168
LOCKb2014b_000401,388.987,320.96
LOCKb2014b_000401,312.0125,387.919
LOCKb2014b_000402,983.729,199.425
LOCKb2014b_000402,777.466,185.325
LOCKb2014b_000402,587.754,139.526
LOCKb2014b_000402,394.899,297.61
LOCKb2014b_000402,581.01,150.228
LOCKb2014b_000402,21.343,257.109
LOCKb2014b_000402,581.558,278.48
LOCKb2014b_000402,853.979,217.457
LOCKb2014b_000402,216.3285,550.017
LOCKb2014b_000402,316.888,380.6465
LOCKb2014b_000402,473.776,199.49
LOCKb2014b_000402,389.714,318.82
LOCKb2014b_000402,208.505,600.832
LOCKb2014b_000402,135.347,235.451
LOCKb2014b_000402,712.467,583.042
LOCKb2014b_000402,726.692,232.102
LOCKb2014b_000402,750.388,546.208
LOCKb2014b_000402,461.881,569.644
LOCKb2014b_000402,562.082,180.094
LOCKb2014b_000403,25.0925,253.2335
LOCKb2014b_000403,966.7415,204.98
LOCKb2014b_000403,979.463,210.628
LOCKb2014b_000403,207.0935,590.268
LOCKb2014b_000403,544.552,184.5005
LOCKb2014b_000403,55.5895,269.3385
LOCKb2014b_000403,777.8235,169.8605
LOCKb2014b_000403,894.142,207.0765
LOCKb2014b_000403,388.6715,308.138
LOCKb2014b_000403,463.4715,546.137
LOCKb2014b_000403,554.589,294.86
LOCKb2014b_000403,583.241,286.167
LOCKb2014b_000403,713.8445,574.397
LOCKb2014b_000403,715.2385,235.136
LOCKb2014b_000403,592.3255,182.4715
LOCKb2014b_000403,293.651,387.357
LOCKb2014b_000403,220.41,592.76
LOCKb2014b_000404,781.051,169.306
LOCKb2014b_000404,546.0415,182.0405
LOCKb2014b_000404,961.061,210.317
LOCKb2014b_000404,583.103,187.693
LOCKb2014b_000404,360.682,307.1805
LOCKb2014b_000404,734.5165,229.195
LOCKb2014b_000404,486.119,195.924
LOCKb2014b_000404,468.469,536.08
LOCKb2014b_000404,833.36,215.786
LOCKb2014b_000404,395.7405,302.839
LOCKb2014b_000404,462.235,569.48
LOCKb2014b_000404,177.6905,588.363
LOCKb2014b_000404,571.0765,297.4055
LOCKb2014b_000404,291.9505,387.9875
LOCKb2014b_000404,730.907,572.5285
LOCKb2014b_000405,15.86,274.624
LOCKb2014b_000405,674.773,207.992
LOCKb2014b_000405,559.794,184.745
LOCKb2014b_000405,755.004,168.949
LOCKb2014b_000405,457.8935,200.5205
LOCKb2014b_000405,988.6835,361.159
LOCKb2014b_000405,461.425,545.92
LOCKb2014b_000405,400.288,306.043
LOCKb2014b_000405,415.558,557.2845
LOCKb2014b_000405,308.416,389.737
LOCKb2014b_000405,875.258,216.894
LOCKb2014b_000405,168.602,474.102
LOCKb2014b_000405,582.624,286.296
LOCKb2014b_000405,339.899,307.476
LOCKb2014b_000405,593.379,182.078
LOCKb2014b_000405,990.5945,179.2365
LOCKb2014b_000405,649.459,574.938
LOCKb2014b_000405,963.306,207.708
LOCKb2014b_000406,837.903,202.2905
LOCKb2014b_000406,374.918,288.9475
LOCKb2014b_000406,220.694,607.612
LOCKb2014b_000406,535.8035,151.432
LOCKb2014b_000406,554.547,292.654
LOCKb2014b_000406,771.311,574.043
LOCKb2014b_000406,588.038,289.497
LOCKb2014b_000406,461.3295,184.9465
LOCKb2014b_000406,386.451,313.57
LOCKb2014b_000406,860.5615,211.2115
LOCKb2014b_000406,436.97,552.274
LOCKb2014b_000406,315.0315,387.8775
LOCKb2014b_000406,493.148,544.093
LOCKb2014b_000406,241.9955,568.908
LOCKb2014b_000407,126.913,237.585
LOCKb2014b_000407,31.041,273.182
LOCKb2014b_000407,954.328,206.884
LOCKb2014b_000407,589.4635,277.9905
LOCKb2014b_000407,389.705,312.399
LOCKb2014b_000407,446.0865,197.526
LOCKb2014b_000407,866.3875,211.977
LOCKb2014b_000407,696.569,221.267
LOCKb2014b_000407,402.883,290.025
LOCKb2014b_000407,646.3665,190.294
LOCKb2014b_000407,457.2865,548.4575
LOCKb2014b_000407,317.19,381.822
LOCKb2014b_000407,243.727,564.167
LOCKb2014b_000407,605.333,191.512
LOCKb2014b_000407,821.1535,206.088
LOCKb2014b_000407,474.771,506.512
LOCKb2014b_000407,760.384,600.0015
LOCKb2014b_000408,619.711,179.487
LOCKb2014b_000408,15.767,271.794
LOCKb2014b_000408,874.793,219.815
LOCKb2014b_000408,52.377,273.709
LOCKb2014b_000408,830.118,212.746
LOCKb2014b_000408,424.4505,204.343
LOCKb2014b_000408,674.591,185.757
LOCKb2014b_000408,688.832,234.519
LOCKb2014b_000408,780.6225,173.6805
LOCKb2014b_000408,578.1265,285.323
LOCKb2014b_000408,416.4045,554.665
LOCKb2014b_000408,163.3325,504.0445
LOCKb2014b_000408,167.113,477.27
LOCKb2014b_000408,232.833,503.207
LOCKb2014b_000408,360.206,309.743
LOCKb2014b_000408,759.365,537.539
LOCKb2014b_000409,683.341,172.7955
LOCKb2014b_000409,392.9345,236.461
LOCKb2014b_000409,774.86,198.094
LOCKb2014b_000409,778.447,167.4825
LOCKb2014b_000409,423.862,189.154
LOCKb2014b_000409,767.35,503.23
LOCKb2014b_000409,563.782,159.161
LOCKb2014b_000409,509.686,146.919
LOCKb2014b_000409,107.5845,227.427
LOCKb2014b_000409,465.7655,538.354
LOCKb2014b_000409,39.586,273.542
LOCKb2014b_000409,879.547,211.8615
LOCKb2014b_000409,508.679,541.415
LOCKb2014b_000409,168.2725,490.404
LOCKb2014b_000409,324.974,262.2375
LOCKb2014b_000409,591.4795,288.0045
LOCKb2014b_000410,989.798,335.1645
LOCKb2014b_000410,408.001,269.7285
LOCKb2014b_000410,524.097,144.075
LOCKb2014b_000410,842.834,204.762
LOCKb2014b_000410,873.335,214.986
LOCKb2014b_000410,427.875,530.392
LOCKb2014b_000410,772.196,169.243
LOCKb2014b_000410,559.427,159.988
LOCKb2014b_000410,316.2,373.37
LOCKb2014b_000410,35.1,270.6875
LOCKb2014b_000410,984.132,184.313
LOCKb2014b_000410,379.137,278.1335
LOCKb2014b_000410,757.073,548.0515
LOCKb2014b_000410,239.336,562.641
LOCKb2014b_000411,424.8715,302.724
LOCKb2014b_000411,385.7425,305.51
LOCKb2014b_000411,158.275,575.875
LOCKb2014b_000411,786.2515,191.2335
LOCKb2014b_000411,497.2615,177.783
LOCKb2014b_000411,589.397,290.423
LOCKb2014b_000411,668.092,561.516
LOCKb2014b_000411,865.2955,211.6805
LOCKb2014b_000411,501.7155,556.2915
LOCKb2014b_000411,127.2845,559.9535
LOCKb2014b_000412,822.959,162.1
LOCKb2014b_000412,654.483,171.5555
LOCKb2014b_000412,270.0785,580.2395
LOCKb2014b_000412,280.239,379.508
LOCKb2014b_000412,727.543,234.151
LOCKb2014b_000412,618.566,193.342
LOCKb2014b_000412,893.876,204.337
LOCKb2014b_000412,357.713,298.2065
LOCKb2014b_000412,30.239,273.696
LOCKb2014b_000412,568.777,289.9025
LOCKb2014b_000412,463.7915,198.0335
LOCKb2014b_000412,420.4045,553.1735
LOCKb2014b_000412,15.328,255.737
LOCKb2014b_000412,164.39,580.3645
LOCKb2014b_000412,476.1085,551.5715
LOCKb2014b_000412,396.812,300.7575
LOCKb2014b_000412,659.777,586.09
LOCKb2014b_000413,984.8415,206.0675
LOCKb2014b_000413,859.963,218.036
LOCKb2014b_000413,924.0325,192.931
LOCKb2014b_000413,652.38,182.648
LOCKb2014b_000413,386.644,309.695
LOCKb2014b_000413,626.38,127.315
LOCKb2014b_000413,201.772,214.303
LOCKb2014b_000413,237.291,218.832
LOCKb2014b_000413,242.765,519.3875
LOCKb2014b_000413,614.969,190.463
LOCKb2014b_000413,579.685,292.6315
LOCKb2014b_000413,430.739,190.758
LOCKb2014b_000413,696.546,233.201
LOCKb2014b_000413,738.754,570.7015
LOCKb2014b_000413,159.9765,592.966
LOCKb2014b_000413,473.386,556.178
LOCKb2014b_000413,284.566,389.2935
LOCKb2014b_000413,422.9955,556.155
LOCKb2014b_000413,889.988,216.1565
LOCKb2014b_000414,817.917,161.7405
LOCKb2014b_000414,988.3355,194.1825
LOCKb2014b_000414,265.215,573.122
LOCKb2014b_000414,749.333,172.7045
LOCKb2014b_000414,483.59,186.073
LOCKb2014b_000414,590.338,184.745
LOCKb2014b_000414,428.792,555.159
LOCKb2014b_000414,589.097,290.252
LOCKb2014b_000414,727.552,592.885
LOCKb2014b_000414,694.8585,235.651
LOCKb2014b_000414,321.7365,374.697
LOCKb2014b_000414,479.015,546.013
LOCKb2014b_000414,350.156,301.9445
LOCKb2014b_000414,856.9925,217.4255
LOCKb2014b_000415,167.586,247.381
LOCKb2014b_000415,848.218,216.669
LOCKb2014b_000415,495.808,187.949
LOCKb2014b_000415,774.105,165.934
LOCKb2014b_000415,172.715,541.828
LOCKb2014b_000415,78.181,259.727
LOCKb2014b_000415,417.798,309.602
LOCKb2014b_000415,315.133,383.0615
LOCKb2014b_000415,250.586,515.203
LOCKb2014b_000415,963.971,194.772
LOCKb2014b_000415,578.278,295.159
LOCKb2014b_000415,492.909,534.172
LOCKb2014b_000416,577.2835,177.9475
LOCKb2014b_000416,523.1985,170.207
LOCKb2014b_000416,420.8265,191.836
LOCKb2014b_000416,104.8155,267.073
LOCKb2014b_000416,723.3865,231.95
LOCKb2014b_000416,993.798,202.701
LOCKb2014b_000416,906.2865,215.087
LOCKb2014b_000416,767.7045,171.784
LOCKb2014b_000416,562.2735,291.192
LOCKb2014b_000416,157.646,479.6595
LOCKb2014b_000416,314.01,236.742
LOCKb2014b_000416,165.915,570.0775
LOCKb2014b_000416,386.8255,307.2535
LOCKb2014b_000416,604.037,291.8675
LOCKb2014b_000416,467.3165,559.2465
LOCKb2014b_000416,435.7855,330.9805
LOCKb2014b_000416,495.963,522.9785
LOCKb2014b_000416,887.695,222.65
LOCKb2014b_000416,315.145,380.43
LOCKb2014b_000416,802.6535,564.9665
LOCKb2014b_000417,400.8025,301.5125
LOCKb2014b_000417,596.836,185.555
LOCKb2014b_000417,160.8925,503.343
LOCKb2014b_000417,746.9585,181.9965
LOCKb2014b_000417,372.844,313.975
LOCKb2014b_000417,234.251,233.122
LOCKb2014b_000417,726.606,226.399
LOCKb2014b_000417,528.3805,524.982
LOCKb2014b_000417,458.812,195.407
LOCKb2014b_000417,717.552,596.193
LOCKb2014b_000417,856.146,211.763
LOCKb2014b_000417,594.915,289.7075
LOCKb2014b_000417,755.9005,558.62
LOCKb2014b_000417,639.508,193.333
LOCKb2014b_000417,228.096,544.137
LOCKb2014b_000417,310.4305,381.6255
LOCKb2014b_000418,159.553,470.81
LOCKb2014b_000418,849.171,201.587
LOCKb2014b_000418,760.205,178.144
LOCKb2014b_000418,878.0365,197.0965
LOCKb2014b_000418,566.805,184.268
LOCKb2014b_000418,186.932,256.855
LOCKb2014b_000418,667.9,180.4825
LOCKb2014b_000418,383.596,319.471
LOCKb2014b_000418,721.036,232.5245
LOCKb2014b_000418,414.5045,298.7555
LOCKb2014b_000418,583.1065,290.848
LOCKb2014b_000418,517.4575,503.0235
LOCKb2014b_000418,441.555,203.921
LOCKb2014b_000418,646.484,290.675
LOCKb2014b_000418,483.0905,547.059
LOCKb2014b_000418,324.563,377.3105
LOCKb2014b_000418,762.0475,564.0055
LOCKb2014b_000418,144.1245,261.161
LOCKb2014b_000419,466.2195,200.1755
LOCKb2014b_000419,105.134,240.364
LOCKb2014b_000419,403.609,327.819
LOCKb2014b_000419,271.3035,522.9905
LOCKb2014b_000419,883.936,190.573
LOCKb2014b_000419,518.869,522.121
LOCKb2014b_000419,321.563,379.446
LOCKb2014b_000419,621.132,197.026
LOCKb2014b_000419,822.5225,210.318
LOCKb2014b_000419,921.7385,180.424
LOCKb2014b_000419,726.269,231.735
LOCKb2014b_000419,959.637,195.224
LOCKb2014b_000419,395.278,297.131
LOCKb2014b_000419,611.9435,285.3115
LOCKb2014b_000419,602.0105,184.2395
LOCKb2014b_000419,766.805,181.62
LOCKb2014b_000419,493.135,548.817
LOCKb2014b_000419,771.82,561.081
LOCKb2014b_000419,254.0965,576.002
LOCKb2014b_000420,802.103,179.253
LOCKb2014b_000420,266.038,522.139
LOCKb2014b_000420,167.179,247.692
LOCKb2014b_000420,495.121,522.549
LOCKb2014b_000420,286.665,563.899
LOCKb2014b_000420,576.954,296.6725
LOCKb2014b_000420,842.4485,204.113
LOCKb2014b_000420,621.924,285.854
LOCKb2014b_000420,432.117,196.31
LOCKb2014b_000420,688.662,227.0075
LOCKb2014b_000420,381.891,298.332
LOCKb2014b_000420,665.251,183.1145
LOCKb2014b_000420,804.567,569.23
LOCKb2014b_000420,196.574,220.632
LOCKb2014b_000421,967.871,187.654
LOCKb2014b_000421,839.686,205.571
LOCKb2014b_000421,407.2245,312.216
LOCKb2014b_000421,702.995,227.37
LOCKb2014b_000421,616.057,164.69
LOCKb2014b_000421,577.06,294.437
LOCKb2014b_000421,285.031,239.712
LOCKb2014b_000421,433.806,295.255
LOCKb2014b_000421,786.715,181.966
LOCKb2014b_000421,783.658,546.348
LOCKb2014b_000421,613.8875,191.4915
LOCKb2014b_000422,816.1535,185.5275
LOCKb2014b_000422,240.687,232.461
LOCKb2014b_000422,434.854,199.999
LOCKb2014b_000422,785.762,534.36
LOCKb2014b_000422,538.975,292.013
LOCKb2014b_000422,601.485,191.025
LOCKb2014b_000422,418.145,317.539
LOCKb2014b_000422,504.067,543.621
LOCKb2014b_000422,262.288,560.782
LOCKb2014b_000422,776.1225,167.141
LOCKb2014b_000422,420.5145,294.2945
LOCKb2014b_000423,730.0385,219.446
LOCKb2014b_000423,551.921,289.011
LOCKb2014b_000423,610.3975,120.8555
LOCKb2014b_000423,948.5745,201.181
LOCKb2014b_000423,412.15,308.0445
LOCKb2014b_000423,787.2975,529.99
LOCKb2014b_000423,302.037,252.941
LOCKb2014b_000423,188.591,242.63
LOCKb2014b_000423,446.017,199.8625
LOCKb2014b_000423,277.729,247.694
LOCKb2014b_000423,854.162,207.2875
LOCKb2014b_000423,507.086,545.687
LOCKb2014b_000423,816.993,199.901
LOCKb2014b_000424,622.87,195.442
LOCKb2014b_000424,19.405,371.415
LOCKb2014b_000424,629.519,196.964
LOCKb2014b_000424,771.721,170.133
LOCKb2014b_000424,579.088,188.545
LOCKb2014b_000424,47.131,268.957
LOCKb2014b_000424,311.385,384.9095
LOCKb2014b_000424,568.93,293.744
LOCKb2014b_000424,813.159,203.196
LOCKb2014b_000424,752.8595,582.738
LOCKb2014b_000424,40.0305,261.2555
LOCKb2014b_000424,492.2385,531.64
LOCKb2014b_000424,195.398,571.299
LOCKb2014b_000424,463.658,570.776
LOCKb2014b_000424,285.381,265.573
LOCKb2014b_000424,438.934,201.421
LOCKb2014b_000424,181.0755,556.122
LOCKb2014b_000424,237.353,273.778
LOCKb2014b_000424,866.12,218.778
LOCKb2014b_000425,34.3145,237.0605
LOCKb2014b_000425,542.737,145.051
LOCKb2014b_000425,172.082,520.855
LOCKb2014b_000425,565.133,271.6775
LOCKb2014b_000425,783.8635,168.1425
LOCKb2014b_000425,751.5425,598.5225
LOCKb2014b_000425,324.561,380.843
LOCKb2014b_000425,740.3835,594.326
LOCKb2014b_000425,369.971,296.86
LOCKb2014b_000425,502.754,516.587
LOCKb2014b_000425,396.768,322.726
LOCKb2014b_000425,41.9355,269.6015
LOCKb2014b_000425,486.234,557.0475
LOCKb2014b_000425,586.03,139.874
LOCKb2014b_000425,156.3645,562.8815
LOCKb2014b_000425,826.991,211.1995
LOCKb2014b_000425,899.2615,220.7565
LOCKb2014b_000426,294.509,240.521
LOCKb2014b_000426,171.531,247.6395
LOCKb2014b_000426,399.586,189.803
LOCKb2014b_000426,21.225,267.491
LOCKb2014b_000426,632.7655,193.5505
LOCKb2014b_000426,179.466,248.167
LOCKb2014b_000426,730.8985,222.408
LOCKb2014b_000426,994.899,204.231
LOCKb2014b_000426,474.234,575.76
LOCKb2014b_000426,319.109,385.071
LOCKb2014b_000426,870.309,197.867
LOCKb2014b_000426,563.906,292.654
LOCKb2014b_000426,617.383,196.899
LOCKb2014b_000426,242.125,540.6735
LOCKb2014b_000426,854.107,215.386
LOCKb2014b_000426,184.1895,533.596
LOCKb2014b_000426,604.8565,288.6965
LOCKb2014b_000426,791.222,169.3975
LOCKb2014b_000426,740.9965,606.3355
LOCKb2014b_000426,267.4065,277.931
LOCKb2014b_000427,510.784,146.271
LOCKb2014b_000427,456.692,199.721
LOCKb2014b_000427,338.106,270.897
LOCKb2014b_000427,567.202,172.163
LOCKb2014b_000427,794.108,160.234
LOCKb2014b_000427,572.7765,286.6495
LOCKb2014b_000427,309.022,387.384
LOCKb2014b_000427,983.007,225
LOCKb2014b_000427,692.676,227.5
